27,1,1636.56,383.14,155.67,383.97,1,-1,-1,-1
28,9,1303.05,456.40,101.91,228.24,1,-1,-1,-1
28,6,1829.30,330.85,89.77,449.53,1,-1,-1,-1
28,5,15.02,180.44,310.45,728.52,1,-1,-1,-1
28,4,325.52,459.94,85.98,266.25,1,-1,-1,-1
28,1,1633.42,376.42,162.66,389.09,1,-1,-1,-1
29,9,1305.87,453.57,94.36,228.86,1,-1,-1,-1
29,6,1826.93,315.79,91.72,461.70,1,-1,-1,-1
29,5,15.74,185.19,329.41,730.99,1,-1,-1,-1
29,4,332.31,467.57,79.67,253.51,1,-1,-1,-1
29,1,1632.64,375.54,166.34,386.54,1,-1,-1,-1
30,9,1314.28,456.78,96.75,228.36,1,-1,-1,-1
30,6,1815.09,318.03,99.50,453.44,1,-1,-1,-1
30,5,12.92,190.93,337.40,729.57,1,-1,-1,-1
30,4,337.86,462.72,76.07,243.35,1,-1,-1,-1
30,1,1623.00,375.23,171.87,387.76,1,-1,-1,-1
31,9,1317.40,457.91,98.80,226.93,1,-1,-1,-1
31,6,1819.53,310.26,99.05,469.06,1,-1,-1,-1
31,5,21.80,193.41,336.46,727.64,1,-1,-1,-1
31,4,342.27,478.59,72.83,231.18,1,-1,-1,-1
31,1,1624.70,369.78,167.04,394.37,1,-1,-1,-1
32,9,1319.19,459.15,100.08,225.81,1,-1,-1,-1
32,6,1809.19,299.10,105.96,476.87,1,-1,-1,-1
32,5,20.81,192.30,349.27,729.80,1,-1,-1,-1
32,4,346.12,479.65,69.71,228.16,1,-1,-1,-1
32,1,1626.49,366.02,171.28,393.06,1,-1,-1,-1
33,9,1320.10,459.59,100.56,226.02,1,-1,-1,-1
33,6,1813.26,295.70,105.40,478.90,1,-1,-1,-1
33,5,21.72,200.80,356.01,719.58,1,-1,-1,-1
33,4,351.08,458.93,69.27,245.76,1,-1,-1,-1
33,1,1622.80,364.77,176.45,393.94,1,-1,-1,-1
34,9,1316.74,457.86,93.10,228.67,1,-1,-1,-1
34,6,1805.70,293.21,110.63,490.64,1,-1,-1,-1
34,5,32.24,205.19,374.14,723.43,1,-1,-1,-1
34,1,1614.78,360.16,180.14,400.65,1,-1,-1,-1
35,9,1316.88,458.44,88.26,231.40,1,-1,-1,-1
35,6,1796.29,293.15,117.79,495.04,1,-1,-1,-1
35,5,42.44,210.90,377.13,723.59,1,-1,-1,-1
35,1,1612.07,361.06,180.93,395.66,1,-1,-1,-1
36,9,1321.03,459.50,93.38,230.25,1,-1,-1,-1
36,6,1800.64,295.06,117.45,493.12,1,-1,-1,-1
36,5,55.22,219.12,385.75,724.33,1,-1,-1,-1
36,1,1613.31,357.85,179.35,409.63,1,-1,-1,-1
37,9,1330.31,464.14,82.00,215.93,1,-1,-1,-1
37,6,1801.34,291.37,117.87,500.25,1,-1,-1,-1
37,5,70.74,213.19,394.89,714.46,1,-1,-1,-1
37,1,1610.43,356.72,178.01,416.57,1,-1,-1,-1
38,9,1329.60,461.21,75.01,214.62,1,-1,-1,-1
38,6,1801.22,289.53,118.37,507.90,1,-1,-1,-1
38,5,70.05,227.38,408.46,692.59,1,-1,-1,-1
38,1,1612.94,354.66,173.16,419.29,1,-1,-1,-1
39,9,1317.70,461.08,72.32,210.86,1,-1,-1,-1
39,6,1802.09,297.70,118.09,504.46,1,-1,-1,-1
39,5,74.60,227.54,425.21,692.24,1,-1,-1,-1
39,1,1610.91,357.66,172.79,421.67,1,-1,-1,-1
40,18,101.27,479.85,97.83,278.22,1,-1,-1,-1
40,9,1327.35,459.48,67.50,211.30,1,-1,-1,-1
40,6,1800.32,298.86,116.38,498.70,1,-1,-1,-1
40,5,94.56,234.49,425.10,682.52,1,-1,-1,-1
40,1,1619.92,357.97,168.68,424.60,1,-1,-1,-1
41,18,106.65,492.74,86.54,258.54,1,-1,-1,-1
41,9,1327.19,457.90,68.38,223.02,1,-1,-1,-1
41,6,1795.30,292.67,118.21,496.18,1,-1,-1,-1
41,5,130.26,237.46,398.82,679.30,1,-1,-1,-1
41,1,1624.62,358.00,166.32,424.67,1,-1,-1,-1
42,18,104.24,493.94,86.89,252.44,1,-1,-1,-1
42,17,1307.23,490.72,54.78,178.74,1,-1,-1,-1
42,9,1326.60,455.52,68.83,231.02,1,-1,-1,-1
42,6,1793.42,298.16,121.86,496.09,1,-1,-1,-1
42,5,156.32,238.99,377.94,685.38,1,-1,-1,-1
42,1,1616.82,359.78,166.01,427.34,1,-1,-1,-1
43,18,101.33,489.54,96.74,265.33,1,-1,-1,-1
43,17,1306.71,490.60,55.19,180.24,1,-1,-1,-1
43,9,1326.71,454.20,69.35,236.96,1,-1,-1,-1
43,6,1785.20,298.72,128.68,503.18,1,-1,-1,-1
43,5,186.39,239.53,358.67,687.58,1,-1,-1,-1
43,1,1613.09,360.69,162.36,423.61,1,-1,-1,-1
44,20,1361.77,463.48,72.72,216.33,1,-1,-1,-1
44,18,105.64,494.45,92.18,253.28,1,-1,-1,-1
44,17,1311.97,471.81,62.33,195.37,1,-1,-1,-1
44,6,1784.64,301.62,131.38,500.26,1,-1,-1,-1
44,5,212.34,236.30,336.36,678.58,1,-1,-1,-1
44,1,1610.84,358.93,152.28,426.26,1,-1,-1,-1
45,21,27.76,513.94,84.24,241.91,1,-1,-1,-1
45,20,1363.09,464.35,72.06,214.48,1,-1,-1,-1
45,18,111.74,499.59,87.50,242.21,1,-1,-1,-1
45,17,1312.61,464.57,66.55,203.46,1,-1,-1,-1
45,6,1778.92,289.39,136.38,500.63,1,-1,-1,-1
45,5,243.69,234.43,310.98,671.27,1,-1,-1,-1
45,1,1609.57,360.03,154.21,434.72,1,-1,-1,-1
46,21,32.19,526.03,79.38,230.49,1,-1,-1,-1
46,20,1363.47,464.71,71.64,214.53,1,-1,-1,-1
46,18,114.02,513.57,86.17,242.01,1,-1,-1,-1
46,17,1312.58,464.66,68.78,206.47,1,-1,-1,-1
46,6,1775.91,284.50,140.02,503.81,1,-1,-1,-1
46,5,269.68,219.07,284.52,671.59,1,-1,-1,-1
46,1,1604.54,359.51,159.41,443.97,1,-1,-1,-1
47,21,37.11,523.47,78.07,236.75,1,-1,-1,-1
47,20,1362.70,464.31,71.40,215.10,1,-1,-1,-1
47,18,110.51,513.89,86.07,241.09,1,-1,-1,-1
47,17,1312.30,465.78,69.91,207.32,1,-1,-1,-1
47,6,1776.81,294.65,141.07,503.04,1,-1,-1,-1
47,5,289.91,218.93,274.05,678.30,1,-1,-1,-1
47,1,1597.95,347.23,164.16,449.50,1,-1,-1,-1
48,21,34.16,524.43,78.28,238.25,1,-1,-1,-1
48,20,1362.92,468.10,70.74,218.38,1,-1,-1,-1
48,18,111.05,509.36,86.44,241.11,1,-1,-1,-1
48,17,1311.79,466.73,70.43,206.84,1,-1,-1,-1
48,6,1776.23,281.49,142.35,512.16,1,-1,-1,-1
48,5,320.77,220.02,260.70,675.92,1,-1,-1,-1
48,1,1592.90,347.40,168.62,451.11,1,-1,-1,-1
49,22,232.58,450.22,104.17,131.27,1,-1,-1,-1
49,21,35.17,523.12,78.62,240.02,1,-1,-1,-1
49,20,1363.54,469.27,70.00,220.61,1,-1,-1,-1
49,18,103.12,494.08,96.04,255.87,1,-1,-1,-1
49,17,1320.03,473.42,70.38,200.20,1,-1,-1,-1
49,6,1772.22,273.96,145.38,516.12,1,-1,-1,-1
49,5,342.92,222.96,249.81,674.44,1,-1,-1,-1
49,1,1589.29,345.79,172.28,451.85,1,-1,-1,-1
50,22,227.87,448.08,103.65,128.34,1,-1,-1,-1
50,21,35.14,521.14,80.13,241.09,1,-1,-1,-1
50,20,1365.59,456.70,71.48,224.73,1,-1,-1,-1
50,18,105.72,500.40,92.83,252.94,1,-1,-1,-1
50,17,1323.51,477.66,70.16,194.82,1,-1,-1,-1
50,6,1771.45,275.08,146.86,524.29,1,-1,-1,-1
50,5,342.66,223.36,249.92,680.91,1,-1,-1,-1
50,1,1582.81,347.98,171.75,449.52,1,-1,-1,-1
51,22,237.85,455.16,92.78,122.42,1,-1,-1,-1
51,21,34.45,521.52,80.65,242.10,1,-1,-1,-1
51,20,1363.97,460.51,70.11,225.40,1,-1,-1,-1
51,18,106.61,498.41,90.60,252.87,1,-1,-1,-1
51,17,1316.64,473.85,70.48,196.71,1,-1,-1,-1
51,6,1773.42,273.67,146.42,515.63,1,-1,-1,-1
51,5,359.01,240.11,262.39,669.93,1,-1,-1,-1
51,1,1578.49,348.55,172.42,448.81,1,-1,-1,-1
52,22,228.50,449.30,97.66,127.50,1,-1,-1,-1
52,21,35.82,520.71,79.31,243.74,1,-1,-1,-1
52,20,1363.89,461.84,69.36,226.83,1,-1,-1,-1
52,18,103.41,481.28,93.04,265.16,1,-1,-1,-1
52,17,1314.08,471.65,70.65,198.01,1,-1,-1,-1
52,6,1770.41,276.27,148.38,517.52,1,-1,-1,-1
52,5,368.31,240.75,269.91,658.73,1,-1,-1,-1
52,1,1574.63,347.74,172.20,454.51,1,-1,-1,-1
53,22,226.55,465.05,91.68,124.40,1,-1,-1,-1
53,21,33.92,521.76,79.97,245.52,1,-1,-1,-1
53,20,1363.39,461.48,68.78,227.90,1,-1,-1,-1
53,18,98.84,466.83,102.20,276.37,1,-1,-1,-1
53,17,1320.97,475.03,70.65,194.13,1,-1,-1,-1
53,6,1770.99,275.33,148.60,508.75,1,-1,-1,-1
53,5,386.77,247.90,278.19,648.87,1,-1,-1,-1
53,1,1578.26,355.97,176.87,443.47,1,-1,-1,-1
54,22,226.14,454.05,95.59,124.65,1,-1,-1,-1
54,21,32.75,521.56,79.54,244.66,1,-1,-1,-1
54,20,1363.10,461.02,68.35,229.17,1,-1,-1,-1
54,18,96.81,466.01,107.70,276.90,1,-1,-1,-1
54,17,1315.68,470.69,70.28,196.82,1,-1,-1,-1
54,6,1768.94,282.44,150.07,505.10,1,-1,-1,-1
54,5,398.14,262.01,280.84,636.87,1,-1,-1,-1
54,1,1570.88,348.07,177.83,445.01,1,-1,-1,-1
55,22,227.57,466.64,88.63,118.64,1,-1,-1,-1
55,21,32.73,524.40,78.40,244.36,1,-1,-1,-1
55,20,1362.81,460.01,67.84,230.51,1,-1,-1,-1
55,18,102.14,479.86,99.94,271.69,1,-1,-1,-1
55,17,1314.05,468.23,70.05,198.70,1,-1,-1,-1
55,6,1766.59,290.76,151.96,512.28,1,-1,-1,-1
55,5,418.88,269.33,274.66,620.44,1,-1,-1,-1
55,1,1569.18,355.74,184.33,451.92,1,-1,-1,-1
56,22,225.77,459.25,90.51,119.23,1,-1,-1,-1
56,21,31.43,523.94,78.72,241.93,1,-1,-1,-1
56,20,1362.80,459.13,67.50,231.82,1,-1,-1,-1
56,18,111.00,511.45,92.55,253.89,1,-1,-1,-1
56,17,1313.21,465.75,70.28,201.26,1,-1,-1,-1
56,6,1764.50,282.93,153.85,516.85,1,-1,-1,-1
56,5,454.12,267.89,261.08,608.47,1,-1,-1,-1
56,1,1573.28,357.01,183.06,442.77,1,-1,-1,-1
57,22,222.16,454.53,89.42,116.60,1,-1,-1,-1
57,21,31.65,516.82,78.00,249.39,1,-1,-1,-1
57,20,1364.50,445.14,69.46,236.57,1,-1,-1,-1
57,18,106.82,520.60,84.06,240.38,1,-1,-1,-1
57,17,1313.19,465.57,70.11,202.18,1,-1,-1,-1
57,6,1757.20,283.70,158.98,528.85,1,-1,-1,-1
57,5,466.37,275.99,261.68,616.05,1,-1,-1,-1
57,1,1561.33,355.62,182.43,446.71,1,-1,-1,-1
58,23,380.78,446.29,94.99,276.87,1,-1,-1,-1
58,21,29.61,522.81,79.05,245.14,1,-1,-1,-1
58,20,1362.31,451.86,68.72,234.91,1,-1,-1,-1
58,18,112.45,507.77,82.56,245.20,1,-1,-1,-1
58,17,1320.30,467.79,70.13,198.09,1,-1,-1,-1
58,6,1756.71,279.45,160.79,535.60,1,-1,-1,-1
58,5,486.44,256.03,249.92,627.72,1,-1,-1,-1
58,1,1555.29,344.36,180.64,449.00,1,-1,-1,-1
59,23,384.30,441.90,99.41,286.45,1,-1,-1,-1
59,21,25.63,531.09,80.46,239.31,1,-1,-1,-1
59,20,1361.79,455.27,69.05,235.52,1,-1,-1,-1
59,18,117.17,521.54,79.58,237.69,1,-1,-1,-1
59,17,1322.79,468.49,70.46,195.73,1,-1,-1,-1
59,6,1750.23,274.37,165.70,544.22,1,-1,-1,-1
59,5,504.01,237.86,252.90,632.60,1,-1,-1,-1
59,1,1543.74,352.58,180.71,454.51,1,-1,-1,-1
60,23,381.52,446.08,102.61,288.50,1,-1,-1,-1
60,21,30.18,521.96,80.10,238.52,1,-1,-1,-1
60,20,1363.34,446.49,71.70,238.12,1,-1,-1,-1
60,18,112.69,523.19,75.01,231.30,1,-1,-1,-1
60,17,1317.10,465.92,69.99,198.59,1,-1,-1,-1
60,6,1743.52,270.97,171.32,553.64,1,-1,-1,-1
60,5,517.14,223.91,251.57,633.38,1,-1,-1,-1
60,1,1545.03,357.11,180.27,454.45,1,-1,-1,-1
61,23,379.33,441.59,108.60,294.62,1,-1,-1,-1
61,21,31.89,526.79,80.36,246.15,1,-1,-1,-1
61,20,1363.04,451.94,67.39,224.56,1,-1,-1,-1
61,18,118.22,536.80,74.89,222.79,1,-1,-1,-1
61,17,1314.99,465.65,69.56,200.67,1,-1,-1,-1
61,6,1742.91,261.94,166.84,560.07,1,-1,-1,-1
61,5,546.20,224.62,252.82,628.47,1,-1,-1,-1
61,1,1533.02,354.21,181.97,458.34,1,-1,-1,-1
62,23,384.00,442.84,109.22,293.00,1,-1,-1,-1
62,21,31.79,526.39,79.72,243.37,1,-1,-1,-1
62,20,1360.23,452.77,69.37,225.82,1,-1,-1,-1
62,18,121.66,539.53,74.43,219.49,1,-1,-1,-1
62,17,1314.20,465.77,69.37,201.94,1,-1,-1,-1
62,6,1740.36,260.90,172.27,566.61,1,-1,-1,-1
62,5,562.17,234.80,253.82,622.30,1,-1,-1,-1
62,1,1537.19,337.35,184.98,458.29,1,-1,-1,-1
63,23,396.96,437.48,100.78,283.61,1,-1,-1,-1
63,21,32.24,515.69,81.65,243.91,1,-1,-1,-1
63,20,1358.11,457.58,71.02,222.61,1,-1,-1,-1
63,18,117.40,530.66,75.26,219.47,1,-1,-1,-1
63,17,1313.35,465.62,69.50,203.02,1,-1,-1,-1
63,6,1735.72,254.13,177.90,575.05,1,-1,-1,-1
63,5,581.80,237.44,255.86,616.12,1,-1,-1,-1
63,1,1527.53,340.47,190.15,452.14,1,-1,-1,-1
64,23,400.33,426.39,104.41,306.44,1,-1,-1,-1
64,21,27.99,524.57,81.75,241.96,1,-1,-1,-1
64,20,1357.31,460.56,72.18,220.24,1,-1,-1,-1
64,18,116.69,534.11,74.88,224.90,1,-1,-1,-1
64,17,1313.35,467.82,69.50,202.83,1,-1,-1,-1
64,6,1731.05,252.76,183.16,582.85,1,-1,-1,-1
64,5,591.79,237.68,258.33,619.23,1,-1,-1,-1
64,1,1518.83,351.82,200.59,451.02,1,-1,-1,-1
65,23,398.89,426.43,110.44,301.89,1,-1,-1,-1
65,21,26.05,528.39,81.51,240.81,1,-1,-1,-1
65,20,1356.03,461.21,72.95,218.86,1,-1,-1,-1
65,18,115.78,511.27,76.00,238.48,1,-1,-1,-1
65,17,1313.22,468.04,69.39,203.28,1,-1,-1,-1
65,6,1725.35,249.39,188.77,583.81,1,-1,-1,-1
65,5,611.79,240.53,266.38,607.66,1,-1,-1,-1
65,1,1514.44,349.69,198.25,456.88,1,-1,-1,-1
66,25,238.68,453.41,95.28,246.15,1,-1,-1,-1
66,23,399.76,420.61,112.43,307.77,1,-1,-1,-1
66,21,24.95,530.49,81.57,238.70,1,-1,-1,-1
66,20,1355.93,460.14,73.37,217.33,1,-1,-1,-1
66,18,115.68,501.20,77.18,247.36,1,-1,-1,-1
66,17,1312.97,468.71,69.12,203.44,1,-1,-1,-1
66,6,1719.59,254.89,194.46,589.14,1,-1,-1,-1
66,5,622.07,241.69,273.12,605.53,1,-1,-1,-1
66,1,1522.20,348.77,193.33,463.71,1,-1,-1,-1
67,25,238.96,452.65,104.63,262.84,1,-1,-1,-1
67,23,398.37,422.04,108.84,313.51,1,-1,-1,-1
67,21,24.28,528.27,82.07,236.87,1,-1,-1,-1
67,20,1355.69,460.18,73.52,216.53,1,-1,-1,-1
67,18,114.35,495.43,77.82,253.50,1,-1,-1,-1
67,17,1312.99,468.87,69.01,203.64,1,-1,-1,-1
67,6,1712.86,254.73,200.74,593.16,1,-1,-1,-1
67,5,620.92,243.92,282.48,609.96,1,-1,-1,-1
67,1,1529.27,349.17,184.80,461.12,1,-1,-1,-1
68,25,235.70,452.03,105.51,269.76,1,-1,-1,-1
68,23,406.06,417.92,106.68,315.38,1,-1,-1,-1
68,21,27.77,533.56,79.92,232.20,1,-1,-1,-1
68,20,1357.12,457.44,73.78,215.30,1,-1,-1,-1
68,18,113.57,489.26,78.50,262.20,1,-1,-1,-1
68,17,1312.62,470.10,68.68,202.81,1,-1,-1,-1
68,6,1702.97,241.76,209.04,593.92,1,-1,-1,-1
68,5,635.35,250.60,285.22,601.46,1,-1,-1,-1
68,1,1527.07,346.05,181.91,463.84,1,-1,-1,-1
69,25,239.34,454.11,107.91,280.37,1,-1,-1,-1
69,23,409.69,423.83,108.61,318.99,1,-1,-1,-1
69,21,28.86,533.69,78.40,229.84,1,-1,-1,-1
69,20,1357.02,457.30,73.85,214.05,1,-1,-1,-1
69,18,113.22,487.93,78.58,266.71,1,-1,-1,-1
69,17,1312.88,470.63,68.27,202.24,1,-1,-1,-1
69,6,1699.85,255.35,213.76,578.78,1,-1,-1,-1
69,5,646.35,260.42,280.26,587.64,1,-1,-1,-1
69,1,1517.08,333.33,186.23,458.14,1,-1,-1,-1
70,25,237.16,451.76,105.67,287.66,1,-1,-1,-1
70,23,413.45,416.62,116.25,323.54,1,-1,-1,-1
70,21,31.48,525.79,80.11,231.24,1,-1,-1,-1
70,20,1357.41,457.47,73.61,213.77,1,-1,-1,-1
